Code equipement,Libellé equipement,Code domaine,Code famille,Etat de santé,Quantité,IRSI,Typologie,Mode de gestion,Code batiment,Code zone,Code local,Code superviseur,Motif de l'évaluation,Origine date mise en service,Motif si état santé impossible,Modèle,Référence,SME/Développement durable,Code DPGF,Débit d'air (m3/h)-AIR,Pression (bar)-AIR,Puissance (kW)-AIR,Type-AIR,Type-CFA,Type-CFO,Puissance (kW)-CFO,Puissance (kVA)-CFO,Cyce (nbr de démarrage)-CFO,Nature diélectrique-CFO,Alimentation (V)-CFO,Type d'éclairage-CFO,Diélectrique transfo. (I)-CFO,Batterie (nbr)-CFO,Anti déflagrant-CFO,Type de batterie-CFO,Programmation-CFO,Zone desservie-CFO,Puissance transormateur (kVA)-CFO,Type de télécommande-CFO,Puissance souscrite-CFO,Tension altérnateur (V)-CFO,Horaire de fonctionnement-CFO,Sortie source centrale (V)-CFO,Puissance source centrale (W)-CFO,Type-CVC,Débit d'air (m3/h)-CVC,Débit d'eau (m3/h)-CVC,Régime eau E/S (°C)-CVC,Régime air E/S (°C)-CVC,Type de fluide frigorignène-CVC,Charge fluide (kg)-CVC,Pilotage-CVC,Type de régulation-CVC,Puissance (kW)-CVC,Régulation-CVC,Horaire de fin-CVC,Unité de stockage-CVC,Capacité cuve (m3)-CVC,Alarme cuve-CVC,Pression (bar)-CVC,Puissance thermique (kW)-CVC,Type de pré-filtration-CVC,Puissance frigorifique (kW)-CVC,Puissance therm. évacuée (kW)-CVC,Pulvériation d'eau-CVC,Type de filtration-CVC,Type de programmation-CVC,Type de reversibilité-CVC,Caractéristique-CVC,Type-ESV,Type-FAC,Pilotage à distance-GTB,Nombre de points-GTB,Autres-GTB,Mobilité-LEV,Niveaux (nbr)-LEV,Course (m)-LEV,Vitesse (m/s)-LEV,Charge (kg)-LEV,Portes vantaux (nbr)-LEV,Nombre de vitesse-LEV,N° ref. fournisseur-LEV,Type-OUV,Type-PAU,Portes vantaux (nbr)-PAU,Hauteur (m)-PAU,Largeur (m)-PAU,N° ref. fournisseur-PAU,Type de motorisation-PAU,Type-PIE,Diamètre RIA (mm)-PIE,Longueur du tuyau (m)-PIE,Pression (bar)-PIE,Type de commande-PIE,Modèle commande-PIE,Type de gaz-PIE,Volume bouteilles-PIE,Nombre de bouteilles-PIE,Débit d'eau (m3/h)-PIE,Puissance surpresseur (kW)-PIE,Nombre de niveaux-PIE,Nombre de prises doubles-PIE,Nombre de prises simples-PIE,Diamètre robinet (mm)-PIE,Type-PLB,Type de filtration-PLB,Débit d'eau (m3/h)-PLB,Puissance (kW)-PLB,Puissance totale (kW)-PLB,Régime eau E/S (°C)-PLB,Capacité (L)-PLB,Capacité (m3)-PLB,Calorifugeage réseau-PLB,Type-POR,Type-SOE,Type-SSI,Nombre de zone-SSI,Mode de transmission-SSI,Type-SUP,Surface (m2)-TOI,Type-VRD,Type de réseau-VRD,Equipment commun/privatif,Fiabilité date mise en service,Organe vital,Adressable-CFO,Accessibilité (hauteur)-CFO,Coupure locale-CFO,Télécommande-CFO,Type de flux-CVC,Adiabétique-CVC,Type de débit-CVC,Batterie chaude-CVC,Batterie froide-CVC,Recyclage-CVC,Thermostatique-CVC,Composition (matière)-CVC,Récupération de chaleur-CVC,Type-GTB,CVC-GTB,Eclairages-GTB,Stores-GTB,Type-LEV,Type de portes palière-LEV,Stores-PAU,Type d'automatisme-PAU,Modèle extincteur-PIE,Commande fermeture-PIE,Commande ouverture-PIE,Mode ouverture-PIE,Stockage-PLB,Adressable-SSI,Accessibilité-TOI,Niveau equipement,Quantite,Code statut,Libelle statut,Equipement règlementaire,Niveau Equipement1,statut_site
11723-CVC-AERT-017,Aérotherme,CVC,AERT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-AERT-018,Aérotherme,CVC,AERT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-AERT-019,Aérotherme,CVC,AERT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-AERT-020,Aérotherme,CVC,AERT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-AERT-021,Aérotherme,CVC,AERT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-AERT-022,Aérotherme,CVC,AERT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-AERT-023,Aérotherme,CVC,AERT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-AERT-024,Aérotherme,CVC,AERT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-AERT-025,Aérotherme,CVC,AERT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-AERT-026,Aérotherme,CVC,AERT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-AERT-027,Aérotherme,CVC,AERT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-AERT-028,Aérotherme,CVC,AERT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-AERT-029,Aérotherme,CVC,AERT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-CTAI-001,CTA simple flux </= 3 000 m³/h,CVC,CTAI,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,Systemair,Sileo 125 xl,,CVC53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-CTAI-002,CTA simple flux </= 3 000 m³/h,CVC,CTAI,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,France air,,,CVC53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-CTAI-003,CTA simple flux </= 3 000 m³/h,CVC,CTAI,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,FRANCE AIR ,Power box 60 T1 BP EC REG H 500,,CVC53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-CTAI-004,CTA simple flux </= 3 000 m³/h,CVC,CTAI,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VENS-001,Ventilateur tous types,CVC,VENS,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VENS-002,Ventilateur tous types,CVC,VENS,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,France air,Rectilys ecm 500,,CVC63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VENS-003,Ventilateur tous types,CVC,VENS,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,France air,Rectilys ecm 2300,,CVC63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VENS-004,Ventilateur tous types,CVC,VENS,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,Simoun,,,CVC63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-UECL-001,Unité ext. split ou multi-split,CVC,UECL,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,DAIKIN ,RXN35LV1B9,,CVC88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-UECL-002,Unité ext. split ou multi-split,CVC,UECL,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,DAIKIN ,Rxysq67ty1b,,CVC88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R410A,6.0,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-UECL-003,Unité ext. split ou multi-split,CVC,UECL,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,DAIKIN,RXYSQ6T7Y1B,,CVC88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R410A,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-UECL-004,Unité ext. split ou multi-split,CVC,UECL,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,MITSUBISHI ,Muz-gf71ve,,CVC88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-UECL-005,Unité ext. split ou multi-split,CVC,UECL,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,DAIKIN ,RP71B7V1,,CVC88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-UECL-006,Unité ext. split ou multi-split,CVC,UECL,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,HITACHI,Rac 35yh6,,CVC88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R410A,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-UECL-007,Unité ext. split ou multi-split,CVC,UECL,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,LG,PO5AH,,CVC88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VRVE-001,Unité extérieure VRV tout type,CVC,VRVE,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VRVE-002,Unité extérieure VRV tout type,CVC,VRVE,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VECT-001,Ventilo-convecteur/cassette tous types,CVC,VECT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,AIRCALO ,,,CVC95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VECT-002,Ventilo-convecteur/cassette tous types,CVC,VECT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,AIRCALO ,,,CVC95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VECT-003,Ventilo-convecteur/cassette tous types,CVC,VECT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,AIRCALO ,,,CVC95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VECT-004,Ventilo-convecteur/cassette tous types,CVC,VECT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,AIRCALO ,,,CVC95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VECT-005,Ventilo-convecteur/cassette tous types,CVC,VECT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,AIRCALO ,,,CVC95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VECT-006,Ventilo-convecteur/cassette tous types,CVC,VECT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,AIRCALO ,,,CVC95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VECT-007,Ventilo-convecteur/cassette tous types,CVC,VECT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VECT-008,Ventilo-convecteur/cassette tous types,CVC,VECT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,AIRCALO ,,,CVC95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VECT-009,Ventilo-convecteur/cassette tous types,CVC,VECT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-CVC-VECT-010,Ventilo-convecteur/cassette tous types,CVC,VECT,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,CVC95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PIE-TDES-001,Trappe de désenfumage,PIE,TDES,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,PI10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PIE-TDES-002,Trappe de désenfumage,PIE,TDES,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,PI10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PIE-TDES-003,Trappe de désenfumage,PIE,TDES,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,PI10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PIE-TDES-004,Trappe de désenfumage,PIE,TDES,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,PI10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PIE-TDES-005,Trappe de désenfumage,PIE,TDES,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,PI10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PIE-TDES-006,Trappe de désenfumage,PIE,TDES,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,PI10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PIE-TDES-007,Trappe de désenfumage,PIE,TDES,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,PI10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PIE-TDES-008,Trappe de désenfumage,PIE,TDES,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,PI10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PIE-TDES-009,Trappe de désenfumage,PIE,TDES,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,PI10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PIE-TDES-010,Trappe de désenfumage,PIE,TDES,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,PI10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
11723-PIE-TDES-011,Trappe de désenfumage,PIE,TDES,,1.0,649615,PDC,BDS,117231.0,,,M52,,,,,,,PI10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,ES,En Service,NON,2.0,actif
